Genotype	survey_date	size	sizeNext	survival	population
CP3_3_7	2023-07-03	1.9	3.6	1	CP3
CP3_3_7	2023-07-26	3.6	NA	0	CP3
CP3_3_8	2023-07-03	1	3.4	1	CP3
CP3_3_8	2023-07-26	3.4	4.1	1	CP3
CP3_3_8	2023-08-02	4.1	3.8	1	CP3
CP3_3_8	2023-08-16	3.8	4.8	1	CP3
CP3_3_8	2023-08-23	4.8	3.7	1	CP3
CP3_3_8	2023-08-30	3.7	4.2	1	CP3
CP3_3_8	2023-09-06	4.2	4.7	1	CP3
CP3_3_8	2023-09-13	4.7	4.1	1	CP3
CP3_3_8	2023-09-20	4.1	4.3	1	CP3
CP3_3_8	2023-10-13	4.3	4.1	1	CP3
CP3_3_8	2023-10-20	4.1	NA	1	CP3
CP3_3_9	2023-07-03	1.1	1.1	1	CP3
CP3_3_9	2023-07-26	1.1	1.4	1	CP3
CP3_3_9	2023-08-02	1.4	1.8	1	CP3
CP3_3_9	2023-08-16	1.8	1.7	1	CP3
CP3_3_9	2023-08-23	1.7	1.6	1	CP3
CP3_3_9	2023-08-30	1.6	1	1	CP3
CP3_3_9	2023-09-06	1	1.1	1	CP3
CP3_3_9	2023-09-13	1.1	1.3	1	CP3
CP3_3_9	2023-09-20	1.3	1.3	1	CP3
CP3_3_9	2023-09-27	1.3	1.4	1	CP3
CP3_3_9	2023-10-20	1.4	NA	1	CP3
CP3_4_1	2023-07-03	1	1.5	1	CP3
CP3_4_1	2023-07-26	1.5	1.1	1	CP3
CP3_4_1	2023-08-02	1.1	1.3	1	CP3
CP3_4_1	2023-08-16	1.3	1.6	1	CP3
CP3_4_1	2023-08-23	1.6	1.6	1	CP3
CP3_4_1	2023-08-30	1.6	2.4	1	CP3
CP3_4_1	2023-09-06	2.4	0.8	1	CP3
CP3_4_1	2023-09-13	0.8	0.9	0	CP3
CP3_4_1	2023-09-20	0.9	NA	0	CP3
CP3_4_10	2023-07-03	1.2	0.5	1	CP3
CP3_4_10	2023-07-26	0.5	1.7	1	CP3
CP3_4_10	2023-08-02	1.7	1.3	1	CP3
CP3_4_10	2023-08-16	1.3	0.7	1	CP3
CP3_4_10	2023-08-23	0.7	1.1	1	CP3
CP3_4_10	2023-08-30	1.1	0.9	1	CP3
CP3_4_10	2023-09-06	0.9	1.2	1	CP3
CP3_4_10	2023-09-13	1.2	0.5	1	CP3
CP3_4_10	2023-09-20	0.5	1.5	1	CP3
CP3_4_10	2023-09-27	1.5	2.1	1	CP3
CP3_4_10	2023-10-20	2.1	NA	1	CP3
CP3_4_11	2023-07-03	1.7	2.8	1	CP3
CP3_4_11	2023-07-26	2.8	2.2	1	CP3
CP3_4_11	2023-08-02	2.2	1.8	1	CP3
CP3_4_11	2023-08-16	1.8	2.3	1	CP3
CP3_4_11	2023-08-23	2.3	2.5	1	CP3
CP3_4_11	2023-08-30	2.5	2.1	1	CP3
CP3_4_11	2023-09-06	2.1	2.4	1	CP3
CP3_4_11	2023-09-13	2.4	2.1	1	CP3
CP3_4_11	2023-09-20	2.1	1.8	1	CP3
CP3_4_11	2023-09-27	1.8	1.1	1	CP3
CP3_4_11	2023-10-20	1.1	NA	1	CP3
CP3_4_12	2023-07-03	1	1.4	1	CP3
CP3_4_12	2023-07-26	1.4	0.4	1	CP3
CP3_4_12	2023-08-02	0.4	0.6	1	CP3
CP3_4_12	2023-08-16	0.6	0.2	1	CP3
CP3_4_12	2023-08-23	0.2	0.8	1	CP3
CP3_4_12	2023-08-30	0.8	0.3	1	CP3
CP3_4_12	2023-09-06	0.3	0.3	1	CP3
CP3_4_12	2023-09-13	0.3	NA	0	CP3
CP3_4_13	2023-07-03	1.4	NA	0	CP3
CP3_4_14	2023-07-06	0.4	NA	0	CP3
CP3_4_15	2023-07-06	0.3	1.4	1	CP3
CP3_4_15	2023-07-26	1.4	NA	0	CP3
CP3_4_2	2023-07-03	1.1	0.7	1	CP3
CP3_4_2	2023-07-26	0.7	NA	1	CP3
CP3_4_2	2023-08-23	3.8	3.6	1	CP3
CP3_4_2	2023-08-30	3.6	2.3	1	CP3
CP3_4_2	2023-09-06	2.3	2.3	1	CP3
CP3_4_2	2023-09-13	2.3	3.8	1	CP3
CP3_4_2	2023-09-20	3.8	NA	0	CP3
CP3_4_3	2023-07-03	1.2	NA	0	CP3
CP3_4_4	2023-07-03	1.2	1.6	1	CP3
CP3_4_4	2023-07-26	1.6	2.8	1	CP3
CP3_4_4	2023-08-02	2.8	2.5	1	CP3
CP3_4_4	2023-08-16	2.5	2.8	1	CP3
CP3_4_4	2023-08-23	2.8	2.7	1	CP3
CP3_4_4	2023-08-30	2.7	3.2	1	CP3
CP3_4_4	2023-09-06	3.2	1.5	1	CP3
CP3_4_4	2023-09-13	1.5	NA	0	CP3
CP3_4_5	2023-07-03	0.6	NA	0	CP3
CP3_4_6	2023-07-03	1.2	2.2	1	CP3
CP3_4_6	2023-07-26	2.2	5.1	1	CP3
CP3_4_6	2023-08-02	5.1	3.1	1	CP3
CP3_4_6	2023-08-16	3.1	2.7	1	CP3
CP3_4_6	2023-08-23	2.7	2.8	1	CP3
CP3_4_6	2023-08-30	2.8	2.3	1	CP3
CP3_4_6	2023-09-06	2.3	2.7	1	CP3
CP3_4_6	2023-09-13	2.7	2	1	CP3
CP3_4_6	2023-09-20	2	2.3	1	CP3
CP3_4_6	2023-10-13	2.3	2.5	1	CP3
CP3_4_6	2023-10-20	2.5	NA	1	CP3
CP3_4_7	2023-07-03	1	NA	0	CP3
CP3_4_8	2023-07-03	0.9	1.2	1	CP3
CP3_4_8	2023-07-26	1.2	NA	0	CP3
CP3_4_9	2023-07-03	0.7	2.5	1	CP3
CP3_4_9	2023-07-26	2.5	2.1	1	CP3
CP3_4_9	2023-08-02	2.1	NA	0	CP3
CP3_5_1	2023-07-03	1.3	NA	0	CP3
CP3_5_10	2023-07-03	1.2	1.3	1	CP3
CP3_5_10	2023-07-26	1.3	1.4	1	CP3
CP3_5_10	2023-08-02	1.4	NA	0	CP3
CP3_5_11	2023-07-03	1.2	NA	0	CP3
CP3_5_12	2023-07-03	1.2	NA	0	CP3
CP3_5_13	2023-07-03	0.8	1.5	1	CP3
CP3_5_13	2023-07-26	1.5	NA	0	CP3
CP3_5_14	2023-07-06	0.5	NA	0	CP3
CP3_5_2	2023-07-03	1	0.9	1	CP3
CP3_5_2	2023-07-26	0.9	2.9	1	CP3
CP3_5_2	2023-08-02	2.9	NA	1	CP3
CP3_5_3	2023-07-03	1	NA	0	CP3
CP3_5_4	2023-07-03	1.5	1.8	1	CP3
CP3_5_4	2023-07-26	1.8	2.1	1	CP3
CP3_5_4	2023-08-02	2.1	NA	0	CP3
CP3_5_5	2023-07-03	1	1.4	1	CP3
CP3_5_5	2023-07-26	1.4	5.4	1	CP3
CP3_5_5	2023-08-02	5.4	2.2	1	CP3
CP3_5_5	2023-08-16	2.2	2.2	1	CP3
CP3_5_5	2023-08-23	2.2	2.9	1	CP3
CP3_5_5	2023-08-30	2.9	3.8	1	CP3
CP3_5_5	2023-09-06	3.8	2.5	1	CP3
CP3_5_5	2023-09-13	2.5	1.9	1	CP3
CP3_5_5	2023-09-20	1.9	6	1	CP3
CP3_5_5	2023-10-13	6	0.9	1	CP3
CP3_5_5	2023-10-20	0.9	NA	1	CP3
CP3_5_6	2023-07-03	1.1	1.8	1	CP3
CP3_5_6	2023-07-26	1.8	5.2	1	CP3
CP3_5_6	2023-08-02	5.2	2.5	1	CP3
CP3_5_6	2023-08-16	2.5	2.2	1	CP3
CP3_5_6	2023-08-23	2.2	2.3	1	CP3
CP3_5_6	2023-08-30	2.3	2.4	1	CP3
CP3_5_6	2023-09-06	2.4	1.7	1	CP3
CP3_5_6	2023-09-13	1.7	1.6	1	CP3
CP3_5_6	2023-09-20	1.6	0.6	1	CP3
CP3_5_6	2023-10-13	0.6	0.7	1	CP3
CP3_5_6	2023-10-20	0.7	NA	1	CP3
CP3_5_7	2023-07-03	1	0.7	1	CP3
CP3_5_7	2023-07-26	0.7	1.3	1	CP3
CP3_5_7	2023-08-02	1.3	2.5	1	CP3
CP3_5_7	2023-08-16	2.5	2.3	1	CP3
CP3_5_7	2023-08-23	2.3	2.2	1	CP3
CP3_5_7	2023-08-30	2.2	2.2	1	CP3
CP3_5_7	2023-09-06	2.2	3	1	CP3
CP3_5_7	2023-09-13	3	3	1	CP3
CP3_5_7	2023-09-20	3	0.8	1	CP3
CP3_5_7	2023-10-13	0.8	0.5	1	CP3
CP3_5_7	2023-10-20	0.5	NA	1	CP3
CP3_5_8	2023-07-03	1.1	2.2	1	CP3
CP3_5_8	2023-07-26	2.2	2.5	1	CP3
CP3_5_8	2023-08-02	2.5	1.8	1	CP3
CP3_5_8	2023-08-16	1.8	3.4	1	CP3
CP3_5_8	2023-08-23	3.4	2.7	1	CP3
CP3_5_8	2023-08-30	2.7	3.9	1	CP3
CP3_5_8	2023-09-06	3.9	5.4	1	CP3
CP3_5_8	2023-09-13	5.4	3	1	CP3
CP3_5_8	2023-09-20	3	2.5	1	CP3
CP3_5_8	2023-10-13	2.5	2.1	1	CP3
CP3_5_8	2023-10-20	2.1	NA	1	CP3
CP3_5_9	2023-07-03	1.1	1.2	1	CP3
CP3_5_9	2023-07-26	1.2	0.9	1	CP3
CP3_5_9	2023-08-02	0.9	0.9	1	CP3
CP3_5_9	2023-08-16	0.9	1.5	1	CP3
CP3_5_9	2023-08-23	1.5	0.9	1	CP3
CP3_5_9	2023-08-30	0.9	1.2	1	CP3
CP3_5_9	2023-09-06	1.2	1.5	1	CP3
CP3_5_9	2023-09-13	1.5	0.9	1	CP3
CP3_5_9	2023-09-20	0.9	2.4	1	CP3
CP3_5_9	2023-09-27	2.4	1.5	1	CP3
CP3_5_9	2023-10-20	1.5	NA	1	CP3
CP3_6_1	2023-07-03	1.2	NA	0	CP3
CP3_6_10	2023-07-03	0.9	1.7	1	CP3
CP3_6_10	2023-07-26	1.7	1.3	1	CP3
CP3_6_10	2023-08-02	1.3	NA	0	CP3
CP3_6_11	2023-07-03	0.8	NA	0	CP3
CP3_6_12	2023-07-03	0.7	NA	0	CP3
CP3_6_13	2023-07-03	0.5	2.2	1	CP3
CP3_6_13	2023-07-26	2.2	1.5	1	CP3
CP3_6_13	2023-08-02	1.5	1.7	1	CP3
CP3_6_13	2023-08-16	1.7	1.8	1	CP3
CP3_6_13	2023-08-23	1.8	3.6	1	CP3
CP3_6_13	2023-08-30	3.6	2.9	1	CP3
CP3_6_13	2023-09-06	2.9	2.8	1	CP3
CP3_6_13	2023-09-13	2.8	3.1	1	CP3
CP3_6_13	2023-09-20	3.1	3.2	1	CP3
CP3_6_13	2023-09-27	3.2	NA	0	CP3
CP3_6_2	2023-07-03	1	NA	0	CP3
CP3_6_3	2023-07-03	0.7	NA	0	CP3
CP3_6_4	2023-07-03	0.9	0.6	1	CP3
CP3_6_4	2023-07-26	0.6	1.5	1	CP3
CP3_6_4	2023-08-02	1.5	1.4	1	CP3
CP3_6_4	2023-08-16	1.4	0.8	1	CP3
CP3_6_4	2023-08-23	0.8	1.8	1	CP3
CP3_6_4	2023-08-30	1.8	1.2	1	CP3
CP3_6_4	2023-09-06	1.2	0.6	1	CP3
CP3_6_4	2023-09-13	0.6	NA	0	CP3
CP3_6_5	2023-07-03	0.4	1.9	1	CP3
CP3_6_5	2023-07-26	1.9	4	1	CP3
CP3_6_5	2023-08-02	4	0.8	1	CP3
CP3_6_5	2023-08-16	0.8	1.7	1	CP3
CP3_6_5	2023-08-23	1.7	1.9	1	CP3
CP3_6_5	2023-08-30	1.9	2.8	1	CP3
CP3_6_5	2023-09-06	2.8	2	1	CP3
CP3_6_5	2023-09-13	2	1.7	1	CP3
CP3_6_5	2023-09-20	1.7	NA	0	CP3
CP3_6_6	2023-07-03	1.4	2.5	1	CP3
CP3_6_6	2023-07-26	2.5	4.8	1	CP3
CP3_6_6	2023-08-02	4.8	4	1	CP3
CP3_6_6	2023-08-16	4	2.4	1	CP3
CP3_6_6	2023-08-23	2.4	3.1	1	CP3
CP3_6_6	2023-08-30	3.1	1.5	1	CP3
CP3_6_6	2023-09-06	1.5	2.3	1	CP3
CP3_6_6	2023-09-13	2.3	0.9	1	CP3
CP3_6_6	2023-09-20	0.9	1.7	1	CP3
CP3_6_6	2023-10-13	1.7	1.4	1	CP3
CP3_6_6	2023-10-20	1.4	NA	1	CP3
CP3_6_7	2023-07-03	1	2.5	1	CP3
CP3_6_7	2023-07-26	2.5	2.6	1	CP3
CP3_6_7	2023-08-02	2.6	NA	0	CP3
CP3_6_8	2023-07-03	1	2.1	1	CP3
CP3_6_8	2023-07-26	2.1	2.4	1	CP3
CP3_6_8	2023-08-02	2.4	2.4	1	CP3
CP3_6_8	2023-08-16	2.4	3.6	1	CP3
CP3_6_8	2023-08-23	3.6	2.3	1	CP3
CP3_6_8	2023-08-30	2.3	2.6	1	CP3
CP3_6_8	2023-09-06	2.6	3.2	1	CP3
CP3_6_8	2023-09-13	3.2	3	1	CP3
CP3_6_8	2023-09-20	3	2.1	1	CP3
CP3_6_8	2023-10-13	2.1	2	1	CP3
CP3_6_8	2023-10-20	2	NA	1	CP3
CP3_6_9	2023-07-03	1	0.7	1	CP3
CP3_6_9	2023-07-26	0.7	NA	0	CP3
CP3_7_10	2023-07-03	0.8	NA	0	CP3
CP3_7_11	2023-07-03	0.7	0.3	1	CP3
CP3_7_11	2023-07-26	0.3	1.5	1	CP3
CP3_7_11	2023-08-02	1.5	NA	0	CP3
CP3_7_12	2023-07-03	0.8	0.6	1	CP3
CP3_7_12	2023-07-26	0.6	2.5	1	CP3
CP3_7_12	2023-08-02	2.5	1.4	1	CP3
CP3_7_12	2023-08-16	1.4	1.3	1	CP3
CP3_7_12	2023-08-23	1.3	1.4	1	CP3
CP3_7_12	2023-08-30	1.4	0.5	1	CP3
CP3_7_12	2023-09-06	0.5	0.6	1	CP3
CP3_7_12	2023-09-13	0.6	1.2	0	CP3
CP3_7_12	2023-09-20	1.2	NA	0	CP3
CP3_7_13	2023-07-03	0.7	NA	0	CP3
CP3_7_2	2023-07-03	0.7	NA	0	CP3
CP3_7_4	2023-07-03	0.9	2.2	1	CP3
CP3_7_4	2023-07-26	2.2	2.8	1	CP3
CP3_7_4	2023-08-02	2.8	NA	0	CP3
CP3_7_5	2023-07-03	1	1	1	CP3
CP3_7_5	2023-07-26	1	NA	0	CP3
DPR_1_1	2023-07-03	2.3	4	1	DPR
DPR_1_1	2023-07-26	4	4.3	1	DPR
DPR_1_1	2023-08-02	4.3	3.8	1	DPR
DPR_1_1	2023-08-16	3.8	4.4	1	DPR
DPR_1_1	2023-08-23	4.4	4.1	1	DPR
DPR_1_1	2023-08-30	4.1	4.7	1	DPR
DPR_1_1	2023-09-06	4.7	5	1	DPR
DPR_1_1	2023-09-13	5	4.8	1	DPR
DPR_1_1	2023-09-20	4.8	5.6	1	DPR
DPR_1_1	2023-10-13	5.6	5.5	1	DPR
DPR_1_1	2023-10-20	5.5	NA	1	DPR
DPR_1_10	2023-07-03	3.5	4.7	1	DPR
DPR_1_10	2023-07-26	4.7	5.3	1	DPR
DPR_1_10	2023-08-02	5.3	NA	0	DPR
DPR_1_11	2023-07-03	2.9	NA	0	DPR
DPR_1_12	2023-07-03	0.9	NA	0	DPR
DPR_1_13	2023-07-03	1.6	4.5	1	DPR
DPR_1_13	2023-07-26	4.5	2.4	0	DPR
DPR_1_13	2023-08-02	2.4	NA	0	DPR
DPR_1_14	2023-07-06	1.7	5.3	1	DPR
DPR_1_14	2023-07-26	5.3	4.8	1	DPR
DPR_1_14	2023-08-02	4.8	4.5	1	DPR
DPR_1_14	2023-08-16	4.5	NA	0	DPR
DPR_1_2	2023-07-03	5.4	10.1	1	DPR
DPR_1_2	2023-07-26	10.1	5.3	1	DPR
DPR_1_2	2023-08-02	5.3	9.8	1	DPR
DPR_1_2	2023-08-16	9.8	8.3	1	DPR
DPR_1_2	2023-08-23	8.3	7.3	1	DPR
DPR_1_2	2023-08-30	7.3	8.5	1	DPR
DPR_1_2	2023-09-06	8.5	9.3	1	DPR
DPR_1_2	2023-09-13	9.3	7.9	1	DPR
DPR_1_2	2023-09-20	7.9	7.6	1	DPR
DPR_1_2	2023-10-13	7.6	8.8	1	DPR
DPR_1_2	2023-10-20	8.8	NA	1	DPR
DPR_1_3	2023-07-03	3.1	5.3	1	DPR
DPR_1_3	2023-07-26	5.3	6	1	DPR
DPR_1_3	2023-08-02	6	5.6	1	DPR
DPR_1_3	2023-08-16	5.6	5.7	1	DPR
DPR_1_3	2023-08-23	5.7	6.1	1	DPR
DPR_1_3	2023-08-30	6.1	6.1	1	DPR
DPR_1_3	2023-09-06	6.1	5.2	1	DPR
DPR_1_3	2023-09-13	5.2	6.7	1	DPR
DPR_1_3	2023-09-20	6.7	6.7	1	DPR
DPR_1_3	2023-10-13	6.7	7.5	1	DPR
DPR_1_3	2023-10-20	7.5	NA	1	DPR
DPR_1_4	2023-07-03	4.5	7.1	1	DPR
DPR_1_4	2023-07-26	7.1	7.3	1	DPR
DPR_1_4	2023-08-02	7.3	7.6	1	DPR
DPR_1_4	2023-08-16	7.6	7.1	1	DPR
DPR_1_4	2023-08-23	7.1	7.4	1	DPR
DPR_1_4	2023-08-30	7.4	6.4	1	DPR
DPR_1_4	2023-09-06	6.4	6.5	1	DPR
DPR_1_4	2023-09-13	6.5	6.7	1	DPR
DPR_1_4	2023-09-20	6.7	7	1	DPR
DPR_1_4	2023-10-13	7	7.5	1	DPR
DPR_1_4	2023-10-20	7.5	NA	1	DPR
DPR_1_5	2023-07-03	1.7	5.1	1	DPR
DPR_1_5	2023-07-26	5.1	NA	0	DPR
DPR_1_6	2023-07-03	5.2	NA	0	DPR
DPR_1_7	2023-07-03	3.3	8.4	1	DPR
DPR_1_7	2023-07-26	8.4	5.8	1	DPR
DPR_1_7	2023-08-02	5.8	9.6	1	DPR
DPR_1_7	2023-08-16	9.6	7.3	1	DPR
DPR_1_7	2023-08-23	7.3	NA	0	DPR
DPR_1_8	2023-07-03	4.6	4.2	1	DPR
DPR_1_8	2023-07-26	4.2	4.5	1	DPR
DPR_1_8	2023-08-02	4.5	NA	0	DPR
DPR_1_9	2023-07-03	2.7	NA	0	DPR
DPR_3_1	2023-07-03	4.8	10.3	1	DPR
DPR_3_1	2023-07-26	10.3	9.9	1	DPR
DPR_3_1	2023-08-02	9.9	9.7	1	DPR
DPR_3_1	2023-08-16	9.7	9.9	1	DPR
DPR_3_1	2023-08-23	9.9	11.5	1	DPR
DPR_3_1	2023-08-30	11.5	11.2	1	DPR
DPR_3_1	2023-09-06	11.2	11.4	1	DPR
DPR_3_1	2023-09-13	11.4	12.1	1	DPR
DPR_3_1	2023-09-20	12.1	12.6	1	DPR
DPR_3_1	2023-10-13	12.6	12.5	1	DPR
DPR_3_1	2023-10-20	12.5	NA	1	DPR
DPR_3_10	2023-07-03	1.2	NA	0	DPR
DPR_3_11	2023-07-03	2.8	NA	0	DPR
DPR_3_12	2023-07-03	0.9	NA	0	DPR
DPR_3_13	2023-07-03	1.3	NA	0	DPR
DPR_3_14	2023-07-06	2.1	5.8	1	DPR
DPR_3_14	2023-07-26	5.8	5.9	1	DPR
DPR_3_14	2023-08-02	5.9	4.9	1	DPR
DPR_3_14	2023-08-16	4.9	5.2	1	DPR
DPR_3_14	2023-08-23	5.2	5.5	1	DPR
DPR_3_14	2023-08-30	5.5	6.4	1	DPR
DPR_3_14	2023-09-06	6.4	5.7	1	DPR
DPR_3_14	2023-09-13	5.7	2.9	1	DPR
DPR_3_14	2023-09-20	2.9	2.5	1	DPR
DPR_3_14	2023-10-13	2.5	3.4	1	DPR
DPR_3_14	2023-10-20	3.4	NA	1	DPR
DPR_3_15	2023-07-06	2.4	NA	0	DPR
DPR_3_2	2023-07-03	2.2	6.7	1	DPR
DPR_3_2	2023-07-26	6.7	7.5	1	DPR
DPR_3_2	2023-08-02	7.5	6.3	1	DPR
DPR_3_2	2023-08-16	6.3	6.9	1	DPR
DPR_3_2	2023-08-23	6.9	6.8	1	DPR
DPR_3_2	2023-08-30	6.8	7.2	1	DPR
DPR_3_2	2023-09-06	7.2	6.8	1	DPR
DPR_3_2	2023-09-13	6.8	7.3	1	DPR
DPR_3_2	2023-09-20	7.3	7.2	1	DPR
DPR_3_2	2023-10-13	7.2	7.5	1	DPR
DPR_3_2	2023-10-20	7.5	NA	1	DPR
DPR_3_3	2023-07-03	3.1	5.9	1	DPR
DPR_3_3	2023-07-26	5.9	6.7	1	DPR
DPR_3_3	2023-08-02	6.7	7.3	1	DPR
DPR_3_3	2023-08-16	7.3	7.6	1	DPR
DPR_3_3	2023-08-23	7.6	7.5	1	DPR
DPR_3_3	2023-08-30	7.5	8	1	DPR
DPR_3_3	2023-09-06	8	7.9	1	DPR
DPR_3_3	2023-09-13	7.9	8.6	1	DPR
DPR_3_3	2023-09-20	8.6	7.2	1	DPR
DPR_3_3	2023-10-13	7.2	6.6	1	DPR
DPR_3_3	2023-10-20	6.6	NA	1	DPR
DPR_3_4	2023-07-03	3.5	10.4	1	DPR
DPR_3_4	2023-07-26	10.4	5.9	1	DPR
DPR_3_4	2023-08-02	5.9	10.4	1	DPR
DPR_3_4	2023-08-16	10.4	10.2	1	DPR
DPR_3_4	2023-08-23	10.2	10.3	1	DPR
DPR_3_4	2023-08-30	10.3	9.8	1	DPR
DPR_3_4	2023-09-06	9.8	9.4	1	DPR
DPR_3_4	2023-09-13	9.4	9.5	1	DPR
DPR_3_4	2023-09-20	9.5	10.8	1	DPR
DPR_3_4	2023-10-13	10.8	10.7	1	DPR
DPR_3_4	2023-10-20	10.7	NA	1	DPR
DPR_3_5	2023-07-03	2.4	NA	0	DPR
DPR_3_6	2023-07-03	4.3	8.5	1	DPR
DPR_3_6	2023-07-26	8.5	7.2	1	DPR
DPR_3_6	2023-08-02	7.2	8.9	1	DPR
DPR_3_6	2023-08-16	8.9	NA	0	DPR
DPR_3_7	2023-07-03	2.9	6.2	1	DPR
DPR_3_7	2023-07-26	6.2	6.3	1	DPR
DPR_3_7	2023-08-02	6.3	NA	0	DPR
DPR_3_8	2023-07-03	3.7	1.7	1	DPR
DPR_3_8	2023-07-26	1.7	NA	0	DPR
DPR_3_9	2023-07-03	1.7	NA	0	DPR
DPR_4_1	2023-07-03	5.4	10	1	DPR
DPR_4_1	2023-07-26	10	7.1	1	DPR
DPR_4_1	2023-08-02	7.1	8.5	1	DPR
DPR_4_1	2023-08-16	8.5	2.6	1	DPR
DPR_4_1	2023-08-23	2.6	5.4	1	DPR
DPR_4_1	2023-08-30	5.4	5.8	1	DPR
DPR_4_1	2023-09-06	5.8	NA	1	DPR
DPR_4_1	2023-09-20	0.4	NA	0	DPR
DPR_4_10	2023-07-03	1.4	3.7	1	DPR
DPR_4_10	2023-07-26	3.7	NA	0	DPR
DPR_4_11	2023-07-03	2.3	4.9	1	DPR
DPR_4_11	2023-07-26	4.9	5	1	DPR
DPR_4_11	2023-08-02	5	4.5	1	DPR
DPR_4_11	2023-08-16	4.5	4.9	1	DPR
DPR_4_11	2023-08-23	4.9	3.8	1	DPR
DPR_4_11	2023-08-30	3.8	4.9	1	DPR
DPR_4_11	2023-09-06	4.9	5.6	1	DPR
DPR_4_11	2023-09-13	5.6	6.2	1	DPR
DPR_4_11	2023-09-20	6.2	6.3	1	DPR
DPR_4_11	2023-09-27	6.3	6.5	1	DPR
DPR_4_11	2023-10-20	6.5	NA	1	DPR
DPR_4_12	2023-07-03	0.7	NA	1	DPR
DPR_4_13	2023-07-03	1.9	NA	0	DPR
DPR_4_14	2023-07-06	0.2	NA	0	DPR
DPR_4_2	2023-07-03	1.4	5.1	1	DPR
DPR_4_2	2023-07-26	5.1	2.9	1	DPR
DPR_4_2	2023-08-02	2.9	2.2	1	DPR
DPR_4_2	2023-08-16	2.2	5	1	DPR
DPR_4_2	2023-08-23	5	2	1	DPR
DPR_4_2	2023-08-30	2	6.2	1	DPR
DPR_4_2	2023-09-06	6.2	5.7	1	DPR
DPR_4_2	2023-09-13	5.7	6.7	1	DPR
DPR_4_2	2023-09-20	6.7	6.4	1	DPR
DPR_4_2	2023-10-13	6.4	6.2	1	DPR
DPR_4_2	2023-10-20	6.2	NA	1	DPR
DPR_4_3	2023-07-03	1.4	4.3	1	DPR
DPR_4_3	2023-07-26	4.3	4.5	1	DPR
DPR_4_3	2023-08-02	4.5	NA	0	DPR
DPR_4_4	2023-07-03	2.1	7.5	1	DPR
DPR_4_4	2023-07-26	7.5	7.9	1	DPR
DPR_4_4	2023-08-02	7.9	7.6	1	DPR
DPR_4_4	2023-08-16	7.6	7.1	1	DPR
DPR_4_4	2023-08-23	7.1	8.1	1	DPR
DPR_4_4	2023-08-30	8.1	4.1	1	DPR
DPR_4_4	2023-09-06	4.1	NA	0	DPR
DPR_4_5	2023-07-03	2.6	6.3	1	DPR
DPR_4_5	2023-07-26	6.3	NA	0	DPR
DPR_4_6	2023-07-03	1.1	4.7	1	DPR
DPR_4_6	2023-07-26	4.7	4.7	1	DPR
DPR_4_6	2023-08-02	4.7	4.8	1	DPR
DPR_4_6	2023-08-16	4.8	5.3	1	DPR
DPR_4_6	2023-08-23	5.3	5	1	DPR
DPR_4_6	2023-08-30	5	4.5	1	DPR
DPR_4_6	2023-09-06	4.5	5	1	DPR
DPR_4_6	2023-09-13	5	4.6	1	DPR
DPR_4_6	2023-09-20	4.6	5.7	1	DPR
DPR_4_6	2023-10-13	5.7	5.7	1	DPR
DPR_4_6	2023-10-20	5.7	NA	1	DPR
DPR_4_7	2023-07-03	1.5	5.6	1	DPR
DPR_4_7	2023-07-26	5.6	5.6	1	DPR
DPR_4_7	2023-08-02	5.6	7.1	1	DPR
DPR_4_7	2023-08-16	7.1	7.1	1	DPR
DPR_4_7	2023-08-23	7.1	7.2	1	DPR
DPR_4_7	2023-08-30	7.2	6.5	1	DPR
DPR_4_7	2023-09-06	6.5	6.7	1	DPR
DPR_4_7	2023-09-13	6.7	7.7	1	DPR
DPR_4_7	2023-09-20	7.7	7.9	1	DPR
DPR_4_7	2023-10-13	7.9	7.6	1	DPR
DPR_4_7	2023-10-20	7.6	NA	1	DPR
DPR_4_8	2023-07-03	2.2	NA	0	DPR
DPR_4_9	2023-07-03	2	3.9	1	DPR
DPR_4_9	2023-07-26	3.9	4.7	1	DPR
DPR_4_9	2023-08-02	4.7	4.2	1	DPR
DPR_4_9	2023-08-16	4.2	3.9	1	DPR
DPR_4_9	2023-08-23	3.9	4.6	1	DPR
DPR_4_9	2023-08-30	4.6	5.3	1	DPR
DPR_4_9	2023-09-06	5.3	4.5	1	DPR
DPR_4_9	2023-09-13	4.5	5.3	1	DPR
DPR_4_9	2023-09-20	5.3	5.9	1	DPR
DPR_4_9	2023-09-27	5.9	5.4	1	DPR
DPR_4_9	2023-10-20	5.4	NA	1	DPR
DPR_5_13	2023-07-03	1	5.1	1	DPR
DPR_5_13	2023-07-26	5.1	3.5	0	DPR
DPR_5_13	2023-08-02	3.5	NA	0	DPR
DPR_5_3	2023-07-03	2.3	8.2	1	DPR
DPR_5_3	2023-07-26	8.2	8.4	1	DPR
DPR_5_3	2023-08-02	8.4	9.2	1	DPR
DPR_5_3	2023-08-16	9.2	7.9	1	DPR
DPR_5_3	2023-08-23	7.9	NA	0	DPR
DPR_5_4	2023-07-03	1.8	4.1	1	DPR
DPR_5_4	2023-07-26	4.1	4.8	1	DPR
DPR_5_4	2023-08-02	4.8	5.1	1	DPR
DPR_5_4	2023-08-16	5.1	5.6	1	DPR
DPR_5_4	2023-08-23	5.6	6	1	DPR
DPR_5_4	2023-08-30	6	6.4	1	DPR
DPR_5_4	2023-09-06	6.4	6.5	1	DPR
